full_text,tweet_english,sentiment
papa ku rebut tiket konser super show 5 calo anak nonton suju waktu sd sampe skrg mau konser apa selalu ditemenin repot sendiri full support jarak kosrumah 5 jam tp kalau ak dah sakit lebih 2 hari dia bisa nyusul kos walaupun cmn stay 1 hari,"My dad won the Super Show 5 concert tickets, the touts watched Suju when he was in elementary school until now, whenever he wants to go to a concert, he is always accompanied, he is busy, he has full support, the distance between the boarding house and the dormitory is 5 hours, but if I have been sick for more than 2 days, he can come to the boarding house even though he only stays for 1 day",Netral
aku nanya temenku kalo aku masuk penjara mu kasus garagara apa jawab calo tiket konser anj,"I asked my friend if I went to jail for what reason, what would the ticket scalper say?",Netral
tiket konser harga umr kota besar kelah gaji you know kerja apa kecil jarak jkt jauh belum war sama calo calo manfaatin momen udahlah kalo emang rejekinya ga nonton aku rapopo see u in another chance seventeen,"concert tickets price minimum wage in big cities, salary you know what kind of work is small, distance from Jakarta is far, not yet at war with scalpers, take advantage of the moment, never mind, if it's really your fortune not to watch me, it's okay, see you in another chance, seventeen",Netral
kemarin mimpi nonton konser adem ayem posisi oke banget hari mimpi nonton konser beli tiket calo terus ga di scan tiket abis gua adu mulut sama orang sampe bangun saking keselnyaa wkwkwkwk,"Yesterday I dreamed of watching a concert, it was cool and calm, the position was really good. The day I dreamed of watching a concert, I bought tickets from a broker and then the tickets weren't scanned. After that, I was arguing with someone until I woke up so upset hahaha",Positif
pov tipu calo tiket konser jadi nonton layar tancep,pov tricks concert ticket brokers into watching the screen,Netral
calo tiket konser calo tiket sidang kasus brengsek wkwkwk,concert ticket scalper trial ticket scalper jerk case wkwkwk,Netral
nyari tiket mpl lbh susah dri tiket konser serius rasa hina mana calo manaaaa pls mo ntn onic aura,"Looking for MPL tickets is harder than concert tickets. Seriously, it feels insulting. There are scalpers. Pls watch Onic Aura",Negatif
music bank 2013 konser akhir aku tonton taun mulai sibuk skripsi lanjut hiatus 2015 awal pertama kali beli tiket via calo telat jam kalo gasalah sini gen 2 lengkap banget,music bank 2013 the last concert i watched the year started to get busy with my thesis then went on hiatus 2015 the first time i bought a ticket via a ticket scalper late at the hour if i'm not mistaken here gen 2 is really complete,Netral
fyi konser skz pas 2022 sold out kak jual calo pada frustasi soal fans skz tuju ga beli tiket dri calo jadi bukan pihak skz yang turunin harga tiket jgn sebar berita tau benar yaa,"FYI, the SKZ concert in 2022 was sold out, bro. The ticket scalpers were frustrated because SKZ fans didn't buy tickets from the scalpers, so it wasn't SKZ who lowered the ticket prices. Don't spread the news, you know it's true.",Negatif
temen stay bukan ikut group konser ikut updatean fanbase skz gak kalo stay harus tau dong tiket calo gak laku lucu lu kekeuh sama berita bahkan gue yakin lu gaktau jadi real gmn karna lu gak,"friends, stay, don't join the concert group, join the SKZ fanbase update, don't you? If you stay, you have to know, the broker's tickets won't sell, it's funny, you're upset about the news, I'm sure you don't even know how it's real because you don't",Netral
stay sepi kan indo pas war gampang banget kan apa bantuin ramein war sampe web eroor fandom sepi kok toxic mending lu diem soin tiket konser idola lu syukur syukur ga tipu calo hehehehe,"stay quiet, right? Indonesia during war is really easy, right? What if you help to enliven the war until the web crashes? The fandom is quiet, why is it toxic? You better stay quiet and buy your idol's concert tickets, thank God you won't be scammed by scalpers, hahaha",Positif
njir murah banget wota beli tiket konser graduation aja 4jt lebih calo 8jt event sama laptop sama mobil,"It's really cheap, wota, just buying a graduation concert ticket costs more than 4 million, scalpers pay 8 million for an event, plus a laptop and a car",Netral
aku pernah beli tiket calo pas hari h konser tp kalo artist aku suka bgt bgt bgt aku ga tega bighit emang ngeselin bgt selalu naruh ina hari rabu jadi ga lihat maksimal buying powernya moana moga sold out jg kek negara,"I once bought a ticket scalper on the day of the concert, but if it's an artist I really, really like, I can't bear it. Big Hit is really annoying, they always put it on Wednesday so they don't see the maximum buying power. Moana, I hope it sells out like the country",Positif
post qrt belum kasi tau kalau tiket 2jt ga habis akhir turun 500k ama calo konser shani 4 8jt sold out tiket atlantic jual ama calo ampe 5jt paling ga tunjuk daya beli wota lebih kuat meski cu,"Post qrt didn't tell me that the 2 million tickets weren't sold out, in the end they went down to 500k with the Shani 4 concert scalper, 8 million sold out Atlantic tickets were sold by scalpers for 5 million, at least it shows that the purchasing power of wota is stronger even though cu",Netral
udah gausah ribut2 mending fjkt bantu stay noh buat so in tiket konser nya kasi tuh kata calo nya jual under price,"Don't worry about all the fuss, it's better if FJKT helps, stay here, get the concert tickets, give me, the broker said they were selling at under price",Netral
buat fans fans baru mah welcome cuma kalo buat calo tiket konser emang kudu suruh sebutin 3 us pajama dulu,"For new fans, they're welcome, but if you're a concert ticket broker, you have to tell them to mention 3 US pajamas first.",Netral
sama kya wota calo tiket konser jeket wkwkw,"Same as WOTA concert ticket brokers, hahaha",Netral
ngeliat ci shani kasih tanya sulit ama stay ingat beberapa konser jekasir belakang kan ada tanya jenis wkakaka cuma target ditanyain bukan fans fomo kaya stay calocalo tiket kontol lagi mah fans baru rangkul atuh,"seeing ci shani asking difficult questions to stay, remember some of the concerts in jekasir in the past there were questions about the type of thing wkakaka only the target was asked not the fans fomo like stay ticket scalper dick again mah new fans embrace it atuh",Negatif
tiati aja nanti fandom tiba tiba beli tiket konser semua jadiin calo wkwkw soal war nunggu maah udah jadi makan hari hari wkwkw,"Just keep an eye on it or the fandom will suddenly buy concert tickets and everyone will become a broker hahaha. When it comes to war, waiting for mom has become a daily meal hahaha",Netral
wts tiket konser sal priadi tour zuzuzaza bandung 14 september 2024 2 tiket tiket udah secured tinggal pindah tangan aku bukan calo alas jual jadi nonton di jakarta serious buyer only,wts sal priadi concert tickets tour zuzuzaza bandung 14 september 2024 2 tickets tickets have been secured ready to be transferred I'm not a broker selling to watch in jakarta serious buyers only,Netral
kira ci shani calo tiket kali kasih tanya kyk begini nonton konser pake duit sendiri aja gaboleh dongo,"I think Ci Shani, if the ticket broker gives you a question like this, watching a concert using your own money is not allowed, bro.",Netral
gue ken ni tiket konser gak liat high demand biar ga banyak calo pas hari h full kebel semua sama emang deserve gitu lho ah elah,"I want concert tickets, I don't see high demand, so there won't be a lot of scalpers on the day when it's full, everyone's the same, that's what I deserve, you know, oh no",Netral
padahal tau gua masalah fomo jadi masalah kayak cuma calo urus orang gak tau baru tau aja mau beli tiket konser gpp anjeng ngurus banget orang yang punya duit,"even though I know that I have a Fomo problem, it's like a broker who only takes care of people who don't know, just when I want to buy concert tickets, I don't really care about people who have money.",Netral
allah aku tuh ken banget ngerasain vibes konser kpop stray kids indonesia lancar mu mulai menang war tiket vip soundcheck crowd rapi stay vibing nya seru aman yang nyenengin gtu gak influencer fomo gak calo sama copet,"God, I really felt the vibes of the Stray Kids Indonesia K-pop concert, it went smoothly, you started winning the VIP ticket war, the sound check, the crowd was neat, the vibes were fun, safe, and enjoyable, no influencers, no FOMO, no scalpers or pickpockets",Positif
fans musim fomo nonton konser idol tsb cmn biar rame akun konten apa bisa dgn mudah dapet tiket fansnya sendiri struggle hard bgt buat dapetinnya sumpah gw ga pernah ikhlas ngalamin begitu benci bgt gw calo,FOMO season fans watch the idol's concert just to make the content account busy. Can fans easily get tickets? It's really hard to get them. I swear I've never been willing to experience it that way. I really hate ticket scalpers.,Negatif
helping friend wts enhypen fate jakarta blue a day 2 weverse 3 8oo ooo proof ktp dp lunas h7 konser trusted 1000000 no scam tiket pribadi qn lebih kecil general sales kalo ots beli calo tentu murah better beli sekarang,helping friend wts enhypen fate jakarta blue a day 2 weverse 3 8oo ooo proof ktp dp paid off h7 concert trusted 1000000 no scam personal ticket qn smaller general sales if ots buy from a broker it's certainly cheap better buy now,Negatif
org indonesia gitu mah konser calo calo sekarang tiket booth calo moga pihak manajemen cf ngelarang calo dah,"Indonesian people are like that, concerts are touts, now there are ticket booths for touts, hopefully the CF management will ban touts",Positif
galau bgt mau konser mootsku yang fix konser yang mau main venue aja yang mau cari tiket dr calo,"I'm really confused about my moots concert, the concert that's fixed is the venue that wants to play, the one who wants to look for tickets from ticket scalpers",Negatif
4 jgn panick buying 5 klo misal pepet beli calo pas konser make sure km bsa scan pas hari h 7 moga bsa secured tiket semua yang mau nambahin,4 don't panic buy 5 if for example you are too tight to buy a broker during a concert make sure you can scan on the day 7 hopefully you can secure tickets for all those who want to add one,Positif
ngwar observatorium bosscha kirain ga bakal syulit nyata sama syulitnya kaya ngwar tiket konser mana banyak calo jual dng harga 2x lipaat bahkan lbh,I thought it wouldn't be as difficult to get the Bosscha Observatory as it is to get concert tickets where there are many ticket scalpers selling them at double the price or even more.,Negatif
akhir tiket konser suju lewat calo untung tahan diri ga beli dulu reseller kalo paksa beli mereka nyarinya pas benar2 mepet hari h aja malam ngecek nyata buka tiketingnya ada hampir 30an kayak,"Finally, Suju concert tickets were sold through ticket scalpers. Luckily, I restrained myself from buying them first. If I forced myself to buy them, they would only look for them right before the day itself. I checked in the evening and there were almost 30 tickets open.",Netral
member jeket kalo beli tiket konser kpop kan beli calo ato jastipan,"If members buy tickets to a K-pop concert, they buy it from a broker or a jastipan",Netral
sheila on7 tunggu aku bandung tipu tiket suara calo reghen info tiket konser si paling duit wkwkwk,sheila on7 wait for me bandung scam ticket scalper reghen info concert ticket the most money wkwkwk,Negatif
ngewar tiket konser korea sama aja anjir babat calo,Charging for Korean concert tickets is the same as a broker's tripe,Netral
nang abis cek harga harga tiket konser cat dream lewat calo,I just checked the prices of Cat Dream concert tickets through ticket scalpers,Netral
aku goda buat beli tiket konser calo kalian yay or nay kalian pernah review gaak aman gak,I'm tempted to buy your concert ticket scalpers yay or nay have you ever reviewed whether it's safe or not,Positif
apa beneran tabung sama abang biar nonton konser svt abang lucu banget deh mulai sekarang kalau mau nonton konser langsung bilang aja yaaa kasih tau calo mana jual tiket murah banding sama tabung poin abang y,"Is it really true that you're saving money with me so I can watch the SVT concert, bro, it's really funny. From now on, if you want to watch a concert, just tell me, let me know which brokers are selling cheap tickets compared to saving points, bro.",Netral
anjir lupa beli tiket konser superdiva plissss tau calo yang jual tiket konser ga wkwkwk,"damn I forgot to buy tickets for Superdiva's concert, please tell me who the ticket scalpers are who sell concert tickets, hahaha",Netral
beli tiket konser udh biasa pajak skrng mau tambah tiket eo mau ngasih harga begimane anjir bom masalah calo regulasi kaga jalan smpe artis banyak nyalo tiket konser mh bukan regulasi tp malak,"buy concert tickets, the tax is already normal, now I want to add tickets, I want to give you a price, what's the bomb, the problem with brokers is that the regulations don't work, so many artists are selling concert tickets, it's not a regulation, but it's a problem",Netral
pak presiden serta jajar kaget nyanyi luar negeri gak mau konser dalam negeri udah tiket mahal dipajakin banyak calo selenggara konser gak profesional tonton nya gak taat atur perintah gak tegas m,"Mr. President and Jajar are surprised that singing abroad doesn't want to do domestic concerts, tickets are already expensive, they are taxed, lots of brokers organize unprofessional concerts, watch them, don't obey orders, don't be firm, m",Negatif
gilir orang indo banyak milih nonton konser negara tetangga bilang ga cinta tanah air nambah devisa negara blablabla udah mah tiket mahal calo dimana2 pas konser semrawut tiket pesawat jkt lebih mahal ke sg ato t,"When it's Indonesian people's turn, many choose to watch concerts from neighboring countries, saying they don't love their country, adding to the country's foreign exchange, blah blah blah, tickets are expensive, scalpers everywhere during concerts, plane tickets from Jakarta to Singapore are more expensive or T",Negatif
justru tambahin pajak konser musik becuk lebih sasar kaum tengah atas bisa akal promotorpenjual tiket taktik calo hargapajak rendah ga stok formal jualnaikin harga level calo,"In fact, adding a tax on music concerts is more targeted at the upper middle class. Promoters can be clever. Ticket sellers use scalper tactics. Low tax. No formal stock. Selling. Raise prices to scalper level.",Netral
smg staff bea cukai mau nonton konser ga pernah dpt tiket tipu calo lah wkwkwk,"Hopefully the customs staff wants to watch a concert but never gets a ticket, it's a ticket scalper, hahaha",Positif
biasa ntr nawarin sih ato akun gitu pas konser ty thn berapa lupa malah nunjukin tiket fisik banyak bgt udh beli sama calo pas pens ty marah bgt yang gk bagi,"Usually, I'll offer you an account or something like that when you're at your concert, but I forgot to show you a lot of physical tickets, I've already bought them from ticket scalpers, when you're leaving, I'm really angry because they didn't share them.",Negatif
plis ngotak dikit lah calo lu pikir se desperate apa zerose gak kedapetan tiket grgr lu ini grup tempo jrit bom bakal next konser walaupun gw harap banget sih tp kek bjir lah mikir,"pls think a little bit, bro, how desperate are you to think about zerose, can't you get tickets for your group? This tempo group is screaming bombs, they're going to have their next concert, even though I'm really hoping for it, but I'm lost thinking about it",Netral
mau nanya tahun kemarin nonton konser hello pernah liattau gak calo jual tiket section pink ab biasa,"I want to ask, last year I watched the Hello concert, did you ever see a ticket scalper selling pink AB section tickets?",Netral
cuma kalo misal pas libur yang somehow match tanggal sama konser boleh lah beli tiket calo terus nonton santai,"But if for example during a holiday the date somehow matches the concert, you can buy a ticket from a scalper and watch it casually.",Netral
akhir nonton konser tuh 2018 apa skrng sistem beda mana sering bgt denger cerita rem soal war tiket banyak calo jg hu takut habis,The end of watching the concert was in 2018. Is the system different now? I often hear stories about ticket wars. There are lots of ticket scalpers because they are afraid of running out.,Netral
baru tau they booed babie dokyeom moga orang2 habis tiket konser seventeen kalo pun calo harga nyampe m aamiin,"just found out they booed babie dokyeom I hope people run out of seventeen concert tickets even if the brokers get the price up, amen",Positif
lain jadi calo tiket konser aku jadi calo kamar hotel aja,"other than being a concert ticket broker, I'm just a hotel room broker",Netral
gue kemaren war tiket konser terus kaga nah gue beli lah sama calo ga tau tadi info akun offic nya open war tiket galau banget gue,"Yesterday I was in a war for concert tickets and it didn't work, so I bought it from a broker, I didn't know the official account info, open war for tickets, I was really confused.",Negatif
gue kemaren war tiket konser terus kaga nah gue beli lah sama calo ga tau tadi info akun offic nya open war tiket,"Yesterday I was in a war for concert tickets and it didn't work, so I bought it from a broker who didn't know that the official account info was open for a ticket war.",Netral
calo tiket tuh sekarang udah soksok kasih bocor konser gin,Ticket scalpers are now acting like they're leaking Gin's concert,Netral
lusa konser si iqbaal w punya 4 tiket ajg wkwwkwk niat mau jadi calo malah gue malas nonton skrg liat nnti dah kalo gamager,"The day after tomorrow Iqbaal W's concert has 4 tickets, hahaha, I intend to be a broker, but I'm too lazy to watch it now, I'll see it later if I'm a gamer",Negatif
bayangin bikin au trus kirim gmm tau jadi hits lu cuma bayar 30k heeiiii tiket konser rtw aja jual calo ampe 40k elu cuma ngasih 30k author stress ni agens kapitalis,"imagine making an au then sending it, you know it will be a hit, you only pay 30k heeiii, just sell RTW concert tickets to brokers for 40k, you only give 30k, the author is stressed, this is a capitalist agency",Negatif
ngakak bgt gw mimpi nonton konser treasure konser hall sekolah gw then gw beli tiket calo calo guru gw sndiri awokwisjsjsjhx,"I really laughed out loud, I dreamed of watching a Treasure concert at my school's concert hall, then I bought a ticket from a ticket scalper, my own teacher, awokwisjsjsjhx",Netral
wts tiket the boyz world tour in jakarta zeneration ii vip soundcheck 2tix underprice secured menit2 awal bgt cod dp cicil sampe hari h konser urus sampe fisik trusted no scam karna bkn calo dm for more detail wts wtb zene tbz,wts the boyz world tour tickets in jakarta zeneration ii vip soundcheck 2tix underprice secured very early minutes cod dp installments until the day of the concert take care of it until it's physical trusted no scam because it's not a broker dm for more details wts wtb zene tbz,Negatif
kalo mau tau rasa kayak lo kalah war tiket konser nct trs lo mau cari tiket calo jadi lo tiap hari buka search bar x nyari siapa jual tiket trs lo investigasi nipu apa engga ngga cuma x lo cari2 ig tiktok line semua lo cari stress kan,"If you want to know what it feels like to lose a war for NCT concert tickets, then you want to look for ticket scalpers, so every day you open the search bar and look for who is selling tickets, then you investigate whether they are scammers or not, it's not just X, you search for IG, TikTok, Line, all you're looking for is stress, right?",Negatif
kirain emang suka nonton konser siapa tau jadi temen bareng nonton sm seru seru bareng ye kan tau calo tiket konser kedok jastip byee,"I think you really like watching concerts, who knows, maybe you'll be friends together watching and having fun together, you know, concert ticket brokers under the guise of Jastip byee",Netral
asbun sijeni mampu beli tiket konser 2 digit yaiyalah beli org gila cuma indo doang emg walopun lu mampu gw gapeduli lu masuk salah 1 org yang normalisasi tiket harga mahal krn hd bikin calo pede kl selalu punya target pasar kocak emg,"Asbun Sijeni is able to buy 2 digit concert tickets, of course crazy people only buy them, even if you can afford it, I don't care, you are one of the people who normalize expensive ticket prices because HD makes ticket scalpers confident that they always have a target market, it's funny, really",Negatif
kalau dipikir2 kenapa panggil influencer yang suka kasih akses lebih konser sama promotor wkwk padahal punya duit beli tiket calo jg dijabanin kan mau artis mau influencer sebenernya harus sama aja kek fans biasa,"If you think about it, why call influencers who like to give more access to concerts with promoters, haha, even though they have money to buy tickets, ticket scalpers are also responsible, whether artists or influencers, they should actually be the same as ordinary fans.",Netral
baru kali ke konser calo gak punya tiket,"first time to a concert, scalper doesn't have a ticket",Netral
bjir kaya calo tiket konser indo,Bjir like an Indonesian concert ticket broker,Netral
tiba2 suka ovt gmn war tiket konser duhhhh banyak2 buat baek deh lu biar jauh kan dr calo warnya mudah,suddenly you like ovt how do you sell concert tickets duhhhh lots of them are good for you so you stay away from scalpers the war is easy,Positif
pov dapet tiket konser hasil war sendiri calo,pov got concert tickets from the scalper's own war,Netral
ya gue cr tiket konser lipa gue gapercaya calo,"Yes, I'm looking for Lipa concert tickets, I don't trust brokers",Netral
udah kok untung direfund konser mepeeet banget jadi tetep gabisa nonton pas hari h tiket calo harga tiket tinggi buanget aku heran orang ada kapok kapok dulu,"It's okay, fortunately I got a refund for the concert, it was really tight, so I still couldn't watch it on the day of the ticket, ticket scalpers, the ticket prices were so high, I'm surprised people are discouraged yet",Netral
mecima lu butuh duit apa gimana kalau gak sold out ngapain announce sold out jauh2 hari tiba2 nambah seat h3 nambahnya acak beda2 per show kan aneh lagu lu pikir beli tiket konser tiba2 ckckkc calo lu gak laku yah tahu yah,mecima you need money or what if it's not sold out why announce sold out days ago then suddenly add more seats H3 the addition is random it varies per show it's strange you think you're buying concert tickets suddenly tsk tsk tsk you're a ticket scalper you won't sell you know that,Netral
